unique_id,book_name,page,class,entity_list,caption
childlandpicture00pletiala_page169.png,childlandpicture00pletiala,page169.png,Both,,a book with an illustration of a man and a woman
childlandpicture00pletiala_page17.png,childlandpicture00pletiala,page17.png,Human,"person, book, person",an old book with a drawing of a boy and girl sitting on a chair
childlandpicture00pletiala_page170.png,childlandpicture00pletiala,page170.png,Human,"person, chair",an old book with a drawing of a woman and a man
childlandpicture00pletiala_page171.png,childlandpicture00pletiala,page171.png,Both,,an old book with a picture of a windmill
childlandpicture00pletiala_page172.png,childlandpicture00pletiala,page172.png,Both,,a drawing of a woman with a dog
childlandpicture00pletiala_page173.png,childlandpicture00pletiala,page173.png,Human,person,"the boslerr, a cartoon by the author"
childlandpicture00pletiala_page174.png,childlandpicture00pletiala,page174.png,Human,"person, person",a cartoon of a man in a room with a woman
childlandpicture00pletiala_page175.png,childlandpicture00pletiala,page175.png,Human,"person, bird",a book with an illustration of a man and woman in a kitchen
childlandpicture00pletiala_page176.png,childlandpicture00pletiala,page176.png,Both,"person, dog, person",a letter is written in the letter ' s
childlandpicture00pletiala_page177.png,childlandpicture00pletiala,page177.png,Human,bench,an old book with a drawing of a woman sitting on a couch
childlandpicture00pletiala_page178.png,childlandpicture00pletiala,page178.png,Human,,"the witch ' s letter, from the book of witchcraft"
childlandpicture00pletiala_page179.png,childlandpicture00pletiala,page179.png,Animal,book,an old book with a drawing of a man in a car
childlandpicture00pletiala_page18.png,childlandpicture00pletiala,page18.png,Human,"chair, person",an old book with a cartoon of a man sitting at a table
childlandpicture00pletiala_page180.png,childlandpicture00pletiala,page180.png,Human,"person, person, person",an old book with a drawing of a man and a woman
childlandpicture00pletiala_page181.png,childlandpicture00pletiala,page181.png,Human,,a book with an illustration of a man and woman sitting on a table
childlandpicture00pletiala_page183.png,childlandpicture00pletiala,page183.png,Neither,,a book with a drawing of a man on a horse
childlandpicture00pletiala_page184.png,childlandpicture00pletiala,page184.png,Neither,,an old book with a drawing of a man and woman
childlandpicture00pletiala_page185.png,childlandpicture00pletiala,page185.png,Human,"chair, person, chair, person, person",an old book with a drawing of a family sitting around a table
childlandpicture00pletiala_page186.png,childlandpicture00pletiala,page186.png,Both,"person, person, person",a book with a drawing of a man on a table
childlandpicture00pletiala_page187.png,childlandpicture00pletiala,page187.png,Human,"person, person, person, person",an old book with a cartoon of a man and woman
childlandpicture00pletiala_page188.png,childlandpicture00pletiala,page188.png,Human,person,a book with a boat in the water
childlandpicture00pletiala_page189.png,childlandpicture00pletiala,page189.png,Human,person,an old book with a drawing of a man holding a bag
childlandpicture00pletiala_page19.png,childlandpicture00pletiala,page19.png,Neither,,an old book with a drawing of a woman sleeping in bed
childlandpicture00pletiala_page190.png,childlandpicture00pletiala,page190.png,Human,person,a cartoon of a man and woman in a kitchen
childlandpicture00pletiala_page191.png,childlandpicture00pletiala,page191.png,Human,person,"a page from the book, showing a woman sitting in a chair"
childlandpicture00pletiala_page192.png,childlandpicture00pletiala,page192.png,Human,person,a cartoon of a man and woman sitting at a table
childlandpicture00pletiala_page195.png,childlandpicture00pletiala,page195.png,Human,book,a page from the book the book of the book of the book of the book of the book of the
childlandpicture00pletiala_page20.png,childlandpicture00pletiala,page20.png,Human,person,a book with an illustration of two children sitting at a table
childlandpicture00pletiala_page21.png,childlandpicture00pletiala,page21.png,Human,,an old book with a cartoon of a woman and a child
childlandpicture00pletiala_page22.png,childlandpicture00pletiala,page22.png,Human,,an old book with a picture of a man in a boat
childlandpicture00pletiala_page23.png,childlandpicture00pletiala,page23.png,Human,,an old book with a picture of a man and a woman
childlandpicture00pletiala_page24.png,childlandpicture00pletiala,page24.png,Human,,an old book with a drawing of a woman and child
childlandpicture00pletiala_page25.png,childlandpicture00pletiala,page25.png,Human,bench,an old book with a drawing of two children
childlandpicture00pletiala_page26.png,childlandpicture00pletiala,page26.png,Human,"bird, person",a book with an illustration of a man sitting on a bench
childlandpicture00pletiala_page27.png,childlandpicture00pletiala,page27.png,Human,,an old book with a drawing of a woman sewing
childlandpicture00pletiala_page28.png,childlandpicture00pletiala,page28.png,Human,,an old book with a cartoon of a man in a kitchen
childlandpicture00pletiala_page29.png,childlandpicture00pletiala,page29.png,Human,,an old book with a cartoon of a man and woman
childlandpicture00pletiala_page30.png,childlandpicture00pletiala,page30.png,Human,,an old book with a drawing of a man and woman
childlandpicture00pletiala_page31.png,childlandpicture00pletiala,page31.png,Human,person,a book with an illustration of a man and a woman
childlandpicture00pletiala_page32.png,childlandpicture00pletiala,page32.png,Human,person,an old book with a drawing of a woman and two children
childlandpicture00pletiala_page33.png,childlandpicture00pletiala,page33.png,Human,,a cartoon of a man and woman in a kitchen
childlandpicture00pletiala_page34.png,childlandpicture00pletiala,page34.png,Human,person,an old book with a drawing of a woman and child
childlandpicture00pletiala_page35.png,childlandpicture00pletiala,page35.png,Human,"person, person",a cartoon of a man and woman sitting on a couch
childlandpicture00pletiala_page36.png,childlandpicture00pletiala,page36.png,Human,,an old book with a cartoon drawing of two men in a kitchen
childlandpicture00pletiala_page37.png,childlandpicture00pletiala,page37.png,Human,,an old book with a cartoon of a man and a woman
childlandpicture00pletiala_page38.png,childlandpicture00pletiala,page38.png,Neither,,a book with an illustration of a woman in a dress
childlandpicture00pletiala_page39.png,childlandpicture00pletiala,page39.png,Both,"dog, person",an old book with a picture of a man and a woman
childlandpicture00pletiala_page40.png,childlandpicture00pletiala,page40.png,Human,person,an old book with a cartoon of two men in a kitchen
childlandpicture00pletiala_page41.png,childlandpicture00pletiala,page41.png,Human,,an old book with a drawing of a woman in a dress
childlandpicture00pletiala_page42.png,childlandpicture00pletiala,page42.png,Human,book,a book with an illustration of a man sitting in a chair
childlandpicture00pletiala_page43.png,childlandpicture00pletiala,page43.png,Human,"person, person, chair, person",a cartoon of a woman sitting in a chair with a child
childlandpicture00pletiala_page44.png,childlandpicture00pletiala,page44.png,Human,,a book with a drawing of a man and woman in the woods
childlandpicture00pletiala_page45.png,childlandpicture00pletiala,page45.png,Human,"person, person, person, person",an old book with a drawing of a woman and child
childlandpicture00pletiala_page46.png,childlandpicture00pletiala,page46.png,Animal,,an old book with a drawing of a woman and a dog
childlandpicture00pletiala_page48.png,childlandpicture00pletiala,page48.png,Human,person,an old book with a drawing of a woman in a dress
childlandpicture00pletiala_page49.png,childlandpicture00pletiala,page49.png,Both,,a book with an illustration of a man and woman in a room
childlandpicture00pletiala_page5.png,childlandpicture00pletiala,page5.png,Both,person,a woman sitting on a bench with a dog
childlandpicture00pletiala_page50.png,childlandpicture00pletiala,page50.png,Human,,a cartoon of a man being a woman in a kitchen
childlandpicture00pletiala_page52.png,childlandpicture00pletiala,page52.png,Both,person,an old book with a drawing of a woman and a child
childlandpicture00pletiala_page53.png,childlandpicture00pletiala,page53.png,Human,clock,an old book with a drawing of a woman and child
childlandpicture00pletiala_page54.png,childlandpicture00pletiala,page54.png,Both,"person, person, book",an old book with a cartoon of a man reading
childlandpicture00pletiala_page55.png,childlandpicture00pletiala,page55.png,Both,"cat, person",a black and white drawing of a child and a dog
childlandpicture00pletiala_page57.png,childlandpicture00pletiala,page57.png,Human,"person, person",a black and white illustration of two children standing in front of a door
childlandpicture00pletiala_page58.png,childlandpicture00pletiala,page58.png,Both,"person, horse, person, person",a book with an illustration of a man on a horse
childlandpicture00pletiala_page6.png,childlandpicture00pletiala,page6.png,Human,"person, person",a book with a title title and a drawing of children
childlandpicture00pletiala_page60.png,childlandpicture00pletiala,page60.png,Both,,a book with a drawing of a man and a woman
childlandpicture00pletiala_page61.png,childlandpicture00pletiala,page61.png,Human,"person, person",an old book with a drawing of a woman and a child
childlandpicture00pletiala_page62.png,childlandpicture00pletiala,page62.png,Human,,an old book with a drawing of a man and a woman
childlandpicture00pletiala_page63.png,childlandpicture00pletiala,page63.png,Both,"person, person, person",an old book with a cartoon of a man on horseback
childlandpicture00pletiala_page64.png,childlandpicture00pletiala,page64.png,Human,,an old book with a drawing of a woman and two children
childlandpicture00pletiala_page65.png,childlandpicture00pletiala,page65.png,Human,,an old book with a drawing of a woman and two children
childlandpicture00pletiala_page66.png,childlandpicture00pletiala,page66.png,Human,bed,an old book with a drawing of a woman sleeping on a couch
childlandpicture00pletiala_page67.png,childlandpicture00pletiala,page67.png,Human,,an old book with a picture of a woman sitting at a table
childlandpicture00pletiala_page68.png,childlandpicture00pletiala,page68.png,Animal,"bird, bird","the little red hen, by william blake"
childlandpicture00pletiala_page69.png,childlandpicture00pletiala,page69.png,Both,"person, dog",a boy and his dog are talking to each other dog
childlandpicture00pletiala_page70.png,childlandpicture00pletiala,page70.png,Human,"person, person, person",an old book with a drawing of a man working on a machine
childlandpicture00pletiala_page71.png,childlandpicture00pletiala,page71.png,Both,,a drawing of a woman and two children in a garden
childlandpicture00pletiala_page72.png,childlandpicture00pletiala,page72.png,Both,"person, person, dog, bowl, person, person, potted plant",an old book with a drawing of a woman and two children
childlandpicture00pletiala_page73.png,childlandpicture00pletiala,page73.png,Both,person,a black and white drawing of a boy with a dog
childlandpicture00pletiala_page74.png,childlandpicture00pletiala,page74.png,Human,person,an old book with a picture of a group of people
childlandpicture00pletiala_page75.png,childlandpicture00pletiala,page75.png,Human,"person, person, person, person, person, person",an old book with a drawing of a man and woman
childlandpicture00pletiala_page76.png,childlandpicture00pletiala,page76.png,Human,bird,an old book with illustrations of people and animals
childlandpicture00pletiala_page77.png,childlandpicture00pletiala,page77.png,Human,"person, person, person, person",an old book with a drawing of a woman and two children
childlandpicture00pletiala_page78.png,childlandpicture00pletiala,page78.png,Human,"person, person",an old book with a drawing of a man and two children
